feature,n,sorting policy,mean_forum,ci_lower,ci_upper,median_rank,rank_iqr,p_rank_1,p_rank_top3
sim,N,pred-xgb_pinned_rl,0.3263909165499942,0.32227264463158956,0.33045003011420254,5.0,0.0,0.0,0.0
sim,N,pred-xgb_pinned_rt,-0.04971134739320106,-0.0546232515070077,-0.044725703835785786,57.0,1.0,0.0,0.0
sim,N,pred-xgb_rh,0.2649467713511184,0.26129946645290275,0.2683962050667696,12.0,0.0,0.0,0.0
sim,N,pred-xgb_rl,0.3256782104398336,0.32162981463429724,0.32981785721768825,6.0,0.0,0.0,0.0
sim,N,pred-xgb_rt,-0.05026544380779347,-0.05521634266421067,-0.045298226140124194,58.0,2.0,0.0,0.0
sim,N,random_pinned_rh,0.24436166653802252,0.24056325715533025,0.248057618445902,24.0,2.0,0.0,0.0
sim,N,random_pinned_rl,0.008380098146537585,0.004915287828622261,0.01176140811292307,45.0,0.0,0.0,0.0
sim,N,random_pinned_rt,0.004118036377929502,7.482547061001433e-05,0.008494090468058308,46.0,0.0,0.0,0.0
sim,N,random_rh,0.24340496746276508,0.23957999521729104,0.24734890571894902,27.0,3.0,0.0,0.0
sim,N,random_rl,-0.0023618213362418304,-0.005710490456249926,0.001188910878288315,47.0,0.0,0.0,0.0
sim,N,random_rt,0.010274180255046181,0.006224837678830199,0.01404811513140871,44.0,0.0,0.0,0.0
sim,N,rev-chron_pinned_rh,0.24544464637949193,0.24164057766607103,0.24907321003261004,21.0,0.0,0.0,0.0
sim,N,rev-chron_pinned_rl,-0.051164633990807735,-0.05549089521618664,-0.04690023541385407,58.0,4.0,0.0,0.0
sim,N,rev-chron_pinned_rt,0.04125452819131051,0.03658599741832267,0.045708354126666635,41.0,0.0,0.0,0.0
sim,N,rev-chron_rh,0.2434624750969351,0.23960488762462337,0.24703568098669956,26.0,3.0,0.0,0.0
sim,N,rev-chron_rl,-0.068287743546212,-0.0723212384584985,-0.06403392483888731,63.0,1.0,0.0,0.0
sim,N,rev-chron_rt,0.055556856236784455,0.05121522495783805,0.05981568425203089,40.0,0.0,0.0,0.0
smog,N,chron_pinned_rh,0.08182870883311368,0.0786111250406436,0.08495429631533624,38.0,1.0,0.0,0.0
smog,N,chron_pinned_rl,-0.01427760683241043,-0.017801163781138503,-0.01061476776842487,61.0,1.0,0.0,0.0
smog,N,chron_pinned_rt,-0.019935730081385192,-0.023393178443173266,-0.01641304718550078,63.0,1.0,0.0,0.0
smog,N,chron_rh,0.07888106442346299,0.0756254494276402,0.08201938828743445,40.0,0.0,0.0,0.0
smog,N,chron_rl,-0.019541663155867296,-0.023070314961954632,-0.015872267957173395,62.0,1.0,0.0,0.0
smog,N,chron_rt,-0.02892637455641699,-0.03263670259615497,-0.025480416359972523,64.0,1.0,0.0,0.0
smog,N,least-neg-abs_pinned_rh,0.08349779217486046,0.08022128953511143,0.08681742668963674,36.0,1.0,0.0,0.0
smog,N,least-neg-abs_pinned_rl,-0.030484536103362027,-0.03383216230276706,-0.02720838187064507,65.0,1.0,0.0,0.0
smog,N,least-neg-abs_pinned_rt,-0.008296898710973812,-0.012000075614333628,-0.004578367940081588,59.0,0.0,0.0,0.0
smog,N,least-neg-abs_rh,0.0809470162414476,0.07771080925599481,0.08422823095262956,39.0,1.0,0.0,0.0
smog,N,least-neg-abs_rl,-0.038505791479963636,-0.041821038141103294,-0.03519032892160685,66.0,0.0,0.0,0.0
smog,N,least-neg-abs_rt,-0.013199066770325955,-0.016868723587200995,-0.009294186428223545,60.0,1.0,0.0,0.0
smog,N,neg-abs_pinned_rh,0.09697829621509717,0.09396632634894667,0.10008193368127383,23.0,0.0,0.0,0.0
smog,N,neg-abs_pinned_rl,0.0846395053720674,0.08141088174856032,0.0880032615410013,34.0,3.0,0.0,0.0
smog,N,neg-abs_pinned_rt,0.028827873508239992,0.025140802203611305,0.03239353284419032,51.0,1.0,0.0,0.0
smog,N,neg-abs_rh,0.09593667760227322,0.09291942901383256,0.09902337229807767,24.0,1.0,0.0,0.0
smog,N,neg-abs_rl,0.08261690199627988,0.07939516847606275,0.08593125318298346,37.0,3.0,0.0,0.0
smog,N,neg-abs_rt,0.024396542319674582,0.020522134511107064,0.02807944561581254,53.0,0.0,0.0,0.0
smog,N,pin-pred-lr_pinned_rh,0.11477301039950827,0.11148179957929495,0.11785819372233206,18.0,1.0,0.0,0.0
smog,N,pin-pred-lr_pinned_rl,0.17062205334806577,0.1672023317751245,0.17367602828165105,8.0,1.0,0.0,0.0
smog,N,pin-pred-lr_pinned_rt,0.07045171554380998,0.06646538065275172,0.0740986426320797,42.0,1.0,0.0,0.0
smog,N,pin-pred-lr_rh,0.11478492158786203,0.11157783186023638,0.11786089288978911,17.0,1.0,0.0,0.0
smog,N,pin-pred-lr_rl,0.1706305827142806,0.1672111338075332,0.17369780496204223,7.0,1.0,0.0,0.0
smog,N,pin-pred-lr_rt,0.07058150246119706,0.06661304089013022,0.07426206288231732,41.0,1.0,0.0,0.0
smog,N,pin-pred-xgb_pinned_rh,0.1208912700443817,0.11777303879136848,0.12404142954491054,14.0,1.0,0.0,0.0
smog,N,pin-pred-xgb_pinned_rl,0.25470007973497516,0.25101876078148044,0.25817958193693585,2.0,0.0,0.078,1.0
smog,N,pin-pred-xgb_pinned_rt,0.09162983418519716,0.08770015749421811,0.09533937508200262,28.0,1.0,0.0,0.0
smog,N,pin-pred-xgb_rh,0.1209365712913478,0.11781513999197617,0.12410567265183718,13.0,1.0,0.0,0.0
smog,N,pin-pred-xgb_rl,0.2547478046877736,0.2511201313138775,0.25824693425732004,1.0,0.0,0.922,1.0
smog,N,pin-pred-xgb_rt,0.09187839514892869,0.08788519946073653,0.09557217519296721,27.0,1.0,0.0,0.0
smog,N,pos-abs_pinned_rh,0.10265033723388925,0.09940299107580866,0.10566616831522428,19.0,0.0,0.0,0.0
smog,N,pos-abs_pinned_rl,0.1293574322477699,0.12594470477479022,0.1325339662227915,11.0,0.0,0.0,0.0
smog,N,pos-abs_pinned_rt,0.03865295237751725,0.03469415097171182,0.042063177558581764,46.0,1.0,0.0,0.0
smog,N,pos-abs_rh,0.10238471327631894,0.09910980031364715,0.10540628886407581,20.0,0.0,0.0,0.0
smog,N,pos-abs_rl,0.12893995813247222,0.12554538929283104,0.13207904548414076,12.0,0.0,0.0,0.0
smog,N,pos-abs_rt,0.03704022928625281,0.03322600074877076,0.04052916364045675,48.0,1.0,0.0,0.0
smog,N,pos-rel_pinned_rh,0.09960968572551555,0.09629204386705109,0.10263296574030051,21.0,0.0,0.0,0.0
smog,N,pos-rel_pinned_rl,0.08537980788980565,0.08189497077828084,0.08859583027015555,32.0,2.0,0.0,0.0
smog,N,pos-rel_pinned_rt,0.03236746650744346,0.028431383535788834,0.03611686119299635,49.0,0.0,0.0,0.0
smog,N,pos-rel_rh,0.09920033358756053,0.09591481334109252,0.102293387367492,22.0,0.0,0.0,0.0
smog,N,pos-rel_rl,0.08425759748629119,0.08077661286963315,0.08749966454167175,34.0,3.0,0.0,0.0
smog,N,pos-rel_rt,0.02988660895076363,0.025983556839802243,0.03371068764116103,51.0,2.0,0.0,0.0
smog,N,pred-nb_pinned_rh,0.1339616286808805,0.13077335836582674,0.13700100874839932,10.0,0.0,0.0,0.0
smog,N,pred-nb_pinned_rl,0.20859412917200768,0.20493317864471777,0.21241494814255427,4.0,0.0,0.0,0.0
smog,N,pred-nb_pinned_rt,0.09334725618978894,0.08912957148472302,0.09725239951982055,26.0,1.0,0.0,0.0
smog,N,pred-nb_rh,0.13426381545298197,0.13099665908601366,0.13732340990148134,9.0,0.0,0.0,0.0
smog,N,pred-nb_rl,0.2088965083334459,0.20526329614505362,0.21269333174573424,3.0,0.0,0.0,1.0
smog,N,pred-nb_rt,0.09395948958030148,0.08974380819088928,0.0979149423980912,25.0,1.0,0.0,0.0
smog,N,pred-xgb_pinned_rh,0.12062521689682403,0.11741727784903995,0.12369237040144745,15.0,1.0,0.0,0.0
smog,N,pred-xgb_pinned_rl,0.19612777672655057,0.1925224329976331,0.2001248288794074,5.0,0.0,0.0,0.0
smog,N,pred-xgb_pinned_rt,0.05821722672601034,0.05419955611896954,0.06207540431248515,43.0,0.0,0.0,0.0
smog,N,pred-xgb_rh,0.12056304475825225,0.11734968312813425,0.12363505777197592,16.0,1.0,0.0,0.0
smog,N,pred-xgb_rl,0.1957270057688411,0.19210566825551928,0.19970766852140007,6.0,0.0,0.0,0.0
smog,N,pred-xgb_rt,0.05660491664413406,0.05249130417966562,0.06043140443501656,44.0,0.0,0.0,0.0
smog,N,random_pinned_rh,0.08790565816631356,0.08469548652618113,0.09108604297069564,31.0,0.0,0.0,0.0
smog,N,random_pinned_rl,0.008407882578898523,0.0056598595211773085,0.011133047761721984,56.0,0.0,0.0,0.0
smog,N,random_pinned_rt,0.013936205596944803,0.010477656061842132,0.01720949971143613,55.0,0.0,0.0,0.0
smog,N,random_rh,0.08418316653434997,0.08103905869031233,0.0871759821399525,34.0,2.0,0.0,0.0
smog,N,random_rl,-0.001786851083040197,-0.0043570989640174035,0.001076391384867903,58.0,0.0,0.0,0.0
smog,N,random_rt,0.006083802155213287,0.0029349675286320658,0.009358052913789477,57.0,0.0,0.0,0.0
smog,N,rev-chron_pinned_rh,0.09166428772135375,0.08846161602484545,0.0948867920796433,27.0,3.0,0.0,0.0
smog,N,rev-chron_pinned_rl,0.029663405637504435,0.026051152967233326,0.03309659212208405,51.0,1.0,0.0,0.0
smog,N,rev-chron_pinned_rt,0.0452665676870794,0.041965526791826406,0.048944813222558836,45.0,0.0,0.0,0.0
smog,N,rev-chron_rh,0.08873934979505914,0.08561407796280018,0.09201655889052619,30.0,0.0,0.0,0.0
smog,N,rev-chron_rl,0.019609363693240886,0.015950431171298966,0.023157636900295653,54.0,0.0,0.0,0.0
smog,N,rev-chron_rt,0.03828490594970732,0.03468564343670785,0.0420256406265892,47.0,2.0,0.0,0.0
